stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00168.jpg,27.743878072300106,0.9101519584655762,0.06317736208438873
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00176.jpg,32.73004727348669,0.9255244135856628,0.07135740667581558
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00184.jpg,30.26154083976886,0.9135971665382385,0.0764765590429306
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00192.jpg,29.64638114909754,0.8977709412574768,0.12073568999767303
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00200.jpg,29.628031033591245,0.8964750170707703,0.06195467710494995
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00208.jpg,33.05972177356399,0.9201499223709106,0.16555407643318176
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00216.jpg,28.003534029053654,0.8845306634902954,0.20335188508033752
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00224.jpg,32.34005137272153,0.897763729095459,0.2055731862783432
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00232.jpg,27.789845558209034,0.8608132004737854,0.21306908130645752
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00000.jpg,27.27704028565907,0.8871223330497742,0.1539844423532486
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00008.jpg,28.260816757831527,0.9157174825668335,0.17276813089847565
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00016.jpg,27.966209633196975,0.8949781060218811,0.13864915072917938
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00024.jpg,27.571948295964972,0.9014708995819092,0.15887480974197388
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00032.jpg,27.07330211325889,0.9271498322486877,0.0827164277434349
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00040.jpg,27.534299615811708,0.8885596394538879,0.03266168013215065
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00048.jpg,28.241556340870616,0.8431908488273621,0.040847502648830414
